timestamp,temperature,humidity,smoke,co2,power,label
2026-05-05 23:15:47.833557,25.993428306022466,66.99677718293,43.24821725025618,342.7657732636783,37.04759592552599,0
2026-05-05 23:14:47.833557,24.72347139765763,64.62316841456385,48.55481329284482,374.18844967661494,49.53194766591374,0
2026-05-05 23:13:47.833557,26.295377076201383,60.29815184960087,42.075800790000386,387.59183399735065,50.2702530806667,0
2026-05-05 23:12:47.833557,28.04605971281605,56.76531611147213,46.9203847036096,456.6306297202057,57.08945518765108,0
2026-05-05 23:11:47.833557,24.531693250553328,63.49111656806795,31.063853330462145,416.69659373601274,29.497124550787603,0
2026-05-05 23:10:47.833557,24.53172608610164,61.96742692710875,52.13293707372939,359.93555292700324,58.88850910770996,0
2026-05-05 23:09:47.833557,28.158425631014783,64.47596610013866,50.012054753622245,414.5810886825291,9.434125525958372,0
2026-05-05 23:08:47.833557,26.534869458305817,63.175859008409844,41.82911368931809,353.580880331849,40.551731714542846,0
2026-05-05 23:07:47.833557,24.061051228130097,65.24776357659667,56.59245668432405,432.4807316166122,42.67589236322683,0
2026-05-05 23:06:47.833557,26.08512008717193,57.32382394219716,59.37570137626558,385.86626044546364,59.499902391068574,0
2026-05-05 23:05:47.833557,24.073164614375074,66.58697032817163,33.924401356310256,397.1909143378249,50.339462790153036,0
2026-05-05 23:04:47.833557,24.068540492859487,60.987998023462,42.37275221433786,439.7738994262657,28.9165541921557,0
2026-05-05 23:03:47.833557,25.48392454313207,70.37630436312632,42.30857650212702,361.3850929424725,35.225103112744776,0
2026-05-05 23:02:47.833557,21.173439510684403,56.55406090955216,40.600968988911355,358.0864544466103,52.98020014321111,0
2026-05-05 23:01:47.833557,21.550164334973935,68.67981901582624,58.294748419317486,382.49202020961985,48.813989872031655,0
2026-05-05 23:00:47.833557,23.875424941518055,60.98955391731324,48.06173861227197,431.1513655305795,41.313138355463806,0
2026-05-05 22:59:47.833557,22.974337759331153,56.74290998192776,47.35485158689389,354.4196177356947,42.78749315732031,0
2026-05-05 22:58:47.833557,25.628494665190548,57.580570829728394,29.961376355932465,315.03533205668293,60.44251995738934,0
2026-05-05 22:57:47.833557,23.183951848957577,58.3982634590284,56.35418030209226,386.46523424773005,42.23461140696178,0
2026-05-05 22:56:47.833557,22.175392597329417,62.12082973200958,37.60741605146528,416.5522239973276,48.6786313395639,0
2026-05-05 22:55:47.833557,27.931297537843108,62.6141774401775,50.599326302663286,436.0078524921649,82.54904882120815,0
2026-05-05 22:54:47.833557,24.54844739902693,57.131499980307105,52.773769379581914,386.105159137438,28.644760446741156,0
2026-05-05 22:53:47.833557,25.13505640937585,59.87822703869509,63.60658595838651,387.6572017865199,22.222359026380122,0
2026-05-05 22:52:47.833557,22.150503627573087,70.71135179305932,36.91179600880888,434.6170220276724,61.7538449719791,0
2026-05-05 22:51:47.833557,23.911234550949636,68.63771585050355,19.804878441791747,343.9077490091374,39.82035408058845,0
2026-05-05 22:50:47.833557,25.22184517941973,62.18161834837016,51.83849544753695,388.3443767445097,45.226437083860695,0
2026-05-05 22:49:47.833557,22.698012845155393,60.190017390841,68.00511181510853,405.7127166977517,38.28265432803329,0
2026-05-05 22:48:47.833557,25.751396036691343,60.600156633591304,62.38946352939438,413.476561638551,46.10299788848731,0
2026-05-05 22:47:47.833557,23.79872262016239,63.06758986365208,52.096594152746256,384.70579920427355,73.97807168144512,0
2026-05-05 22:46:47.833557,24.416612500413446,54.886037174007974,45.08363814367953,401.03323035117523,62.03192687927179,0
2026-05-05 22:45:47.833557,23.796586775541208,58.71311731288328,58.071225966373106,325.3501793976103,62.93335267830466,0
2026-05-05 22:44:47.833557,28.704556369017876,51.65707963061205,40.26453800295531,380.2525476299845,28.756594163110318,0
2026-05-05 22:43:47.833557,24.97300555052413,61.9961156130264,54.76357769356219,413.605261376634,32.73269395170696,0
2026-05-05 22:42:47.833557,22.8845781420882,63.2359796985137,55.054701591666266,370.5311789723596,7.413820107718593,0
2026-05-05 22:41:47.833557,26.645089824206377,57.58406768850313,60.6020990749888,401.76952664768794,37.859287683758694,0
2026-05-05 22:40:47.833557,22.558312700057954,67.86993381645016,77.59660038911078,413.40617502408094,64.35054779578488,0
2026-05-05 22:39:47.833557,25.41772719000951,53.8711716849883,53.92415967178767,389.72352397426704,57.754197736225564,0
2026-05-05 22:38:47.833557,21.08065975224045,52.6781255989509,44.910363742925014,405.1139131298971,46.67730105571814,0
2026-05-05 22:37:47.833557,22.34362790220314,61.12225909279986,49.74425687808006,371.11802304146164,49.665495744229204,0
2026-05-05 22:36:47.833557,25.393722471738247,65.23549151306077,32.30924095110882,393.8016616091186,39.66671686136892,0
2026-05-05 22:35:47.833557,26.47693315999082,68.41963845728934,43.05286868910942,418.30648508767666,53.07138323602676,0
2026-05-05 22:34:47.833557,25.34273656237994,57.7055786856553,45.90717561886896,404.709188829053,61.48817419220922,0
2026-05-05 22:33:47.833557,24.768703435223518,65.39340416715648,44.759116020654076,382.40406191308193,25.76169818884291,0
2026-05-05 22:32:47.833557,24.397792608821423,59.80745765249647,51.52354872033722,406.7264921287238,54.49471531756022,0
2026-05-05 22:31:47.833557,22.042956019265144,59.1368635002959,41.775800676177994,421.4382937190985,63.98652306432001,0
2026-05-05 22:30:47.833557,23.560311583210584,64.41829968743336,61.210306673244716,338.50176164267566,43.773495665549454,0
2026-05-05 22:29:47.833557,24.078722458080424,63.261614392067095,50.002070649181974,434.77222194867693,60.51050918180876,0
2026-05-05 22:28:47.833557,27.11424445243783,52.11803921507875,49.90699678861385,389.91235783956785,92.2198166670883,0
2026-05-05 22:27:47.833557,25.687236579136922,67.38270174862947,46.72105283487082,412.7646979972069,48.43485810519662,0
2026-05-05 22:26:47.833557,21.47391968927453,66.90045677073726,51.551906838589794,435.91740770935684,55.89960575007986,0
2026-05-05 22:25:47.833557,25.64816793878959,56.87218649245235,58.25098264667635,358.849789083086,38.92914374507913,0
2026-05-05 22:24:47.833557,24.229835439167367,61.979017667187044,41.328697842890996,378.7167699271736,52.718767439030756,0
2026-05-05 22:23:47.833557,23.646155999388082,62.47015093141369,43.41883510924743,391.3435391237289,56.904074374734556,0
2026-05-05 22:22:47.833557,26.223352577681737,61.303368829119535,46.96273971223335,376.48739436626715,52.92263510405207,0
2026-05-05 22:21:47.833557,27.0619990449919,57.2484742307729,36.54129076526785,452.0480972751043,34.70457020436715,0
2026-05-05 22:20:47.833557,26.862560238232398,56.641883160309746,41.807421402785025,374.29683718519624,53.09542656988176,0
2026-05-05 22:19:47.833557,23.321564953554724,59.87222964504277,45.23779126455341,383.333596615394,71.93293908076456,0
2026-05-05 22:18:47.833557,24.381575248297573,65.86364509629682,58.74389180712728,406.1316709480893,56.72953646771791,0
2026-05-05 22:17:47.833557,25.662526862807127,62.71800077297216,52.62561329001925,363.93551421771735,64.42980783607761,0
2026-05-05 22:16:47.833557,26.95109025424472,58.14692833956947,51.93589911367545,388.1295786473121,46.444820449810585,0
2026-05-05 22:15:47.833557,24.04165152430942,63.85849355324172,58.50897962167972,409.52359783750524,61.24850359135566,0
2026-05-05 22:14:47.833557,24.628682046672367,45.75728689684962,48.62628211600603,390.0141878685247,54.18901757324789,0
2026-05-05 22:13:47.833557,22.787330051987944,65.74382850186052,53.904648499288896,397.1983942330016,35.73633905469152,0
2026-05-05 22:12:47.833557,22.60758675183866,51.301431106109504,48.96778247067504,384.1200366265489,54.77781507198311,0
2026-05-05 22:11:47.833557,26.625051644788396,58.18779529298434,52.653623493996285,354.565890724577,35.12455004839534,0
2026-05-05 22:10:47.833557,27.712480057141647,54.40165052686928,44.17241342388418,409.64779634017714,40.50679587672812,0
2026-05-05 22:09:47.833557,24.855979756839332,53.52659262139547,25.61182841723571,452.64799214941723,52.83992460938561,0
2026-05-05 22:08:47.833557,27.007065795784047,65.8041339368926,48.65720837813696,400.55204892350315,54.45866410070186,0
2026-05-05 22:07:47.833557,25.723272050095268,57.661493993440544,64.2274813609994,406.7579235174265,32.161513023843064,0
2026-05-05 22:06:47.833557,23.70976049078975,61.73251940865358,59.26215402241593,420.78168265350575,65.80978656774315,0
2026-05-05 22:05:47.833557,25.722791211016826,59.76539710560408,59.653974845911705,361.92008510359904,58.580094174507096,0
2026-05-05 22:04:47.833557,28.07607313293194,62.385204136115604,62.36130721806218,451.0754397438882,39.429073465836744,0
2026-05-05 22:03:47.833557,24.928347921780098,60.38410945530128,50.88657590961437,406.06986389268405,26.93622805326237,0
2026-05-05 22:02:47.833557,28.129287311628012,53.58503887905715,51.973157074055955,448.9557069726733,47.82643131377853,0
2026-05-05 22:01:47.833557,19.76050979182051,64.9813340972357,43.8234810456565,378.00901013428035,43.3108442920826,0
2026-05-05 22:00:47.833557,26.643805008750448,57.531217084193436,46.8392714397295,454.54185767673476,51.69710685579534,0
2026-05-05 21:59:47.833557,25.17409413647634,52.21709050670125,56.15771149771142,423.2546648210435,44.5532500826665,0
2026-05-05 21:58:47.833557,24.401985299068265,57.85942419517044,62.038844371688164,416.5912025755708,19.88814708882485,0
2026-05-05 21:57:47.833557,25.183521553071003,67.50379895317155,48.60553724319001,407.02073363059446,44.17479592548263,0
2026-05-05 21:56:47.833557,21.024862170798215,64.25110871056746,45.498107351485885,392.5441414577665,45.415713333975305,0
2026-05-05 21:55:47.833557,24.560656224324976,58.2567393279607,50.005279588565976,436.0159497542162,59.50491537161088,0
2026-05-05 21:54:47.833557,25.714225143023494,58.25371147840786,56.01206748929115,404.2107960954414,39.527004880834255,0
2026-05-05 21:53:47.833557,27.955788089483033,58.391824743913084,35.56145183866458,340.98790889238546,75.1801201005885,0
2026-05-05 21:52:47.833557,23.963459563452705,70.3837399178042,27.03819046862762,366.48440614878996,21.325391740223644,0
2026-05-05 21:51:47.833557,23.383012794213624,61.90967726115777,44.494631505084165,394.4246274342176,69.66751246703936,0
2026-05-05 21:50:47.833557,23.996485912830927,62.15020823595535,37.79287574085841,409.29996949496666,46.63521543682843,0
2026-05-05 21:49:47.833557,26.83080423540415,65.15141727015921,44.91859802352689,398.30234533300313,62.89377308515334,0
2026-05-05 21:48:47.833557,25.65750221931937,61.19394579513257,48.52219681182528,436.5691236938099,51.197022260881,0
2026-05-05 21:47:47.833557,23.940479592465923,58.704789270896484,45.467515909769865,341.46694407884127,67.09333304038203,0
2026-05-05 21:46:47.833557,26.02653486622671,59.01825075457511,64.52467534470745,404.3076380951548,44.18957053170783,0
2026-05-05 21:45:47.833557,25.19415509869608,59.64199370292968,53.2674476460232,345.4606232383854,33.520693622332814,0
2026-05-05 21:44:47.833557,26.937289981065778,59.813888817450795,53.004743596108284,422.79136886452505,71.30756430906595,0
2026-05-05 21:43:47.833557,23.595893812245293,63.6381477181849,56.22207144043402,397.16623856673993,48.29779031176788,0
2026-05-05 21:42:47.833557,24.344675706804463,60.2597294290365,38.61166882219231,412.5882991607235,53.32337710436316,0
2026-05-05 21:41:47.833557,24.215783693735684,63.6632003860779,60.391117874202685,374.083511182307,68.52127871067192,0
2026-05-05 21:40:47.833557,22.072970103735763,59.596417099457085,49.2423571346454,438.38394794973254,34.52067136858348,0
2026-05-05 21:39:47.833557,25.59224055412915,60.39317595158045,56.70480617241213,431.25173992176553,58.93236346458886,0
2026-05-05 21:38:47.833557,25.52211054435978,50.00899657733946,39.28142766959844,417.50632909035664,41.15157865305664,0
2026-05-05 21:37:47.833557,25.01022691328492,64.5816383735124,34.46241233983936,396.1144825940968,48.01745966533442,0
2026-05-05 21:36:47.833557,24.530825733249706,61.73244237948996,58.17889658025029,417.39571855885396,51.084184480764335,0
2026-05-05 21:35:47.833557,22.169258515899173,64.99005054929826,53.76409526097517,378.7932229603795,27.49667207829596,0
2026-05-05 21:34:47.833557,24.15870935446928,45.518723109031555,40.9794844564249,425.66666977062135,38.317444357693475,0
2026-05-05 21:33:47.833557,24.314570966946462,70.44187352390364,41.303369187253054,449.4844268297176,70.26609338619708,0
2026-05-05 21:32:47.833557,23.39544546155676,59.30205185922413,61.254347844147695,432.1183167993756,63.29286782877193,0
2026-05-05 21:31:47.833557,24.67742857666798,65.54091408368758,38.10588107132672,378.1119259057777,49.060406340091475,0
2026-05-05 21:30:47.833557,25.80810171362908,54.800470364372345,66.42672953255963,410.84251951819306,53.64685187769339,0
2026-05-05 21:29:47.833557,28.77237180242106,63.063869525312846,40.99379265352131,361.2057536872406,45.58636241545314,0
2026-05-05 21:28:47.833557,25.349155625663677,54.732922184131716,56.38391925608383,417.1717093352703,70.34875078741973,0
2026-05-05 21:27:47.833557,25.51510078144553,56.88115519652097,46.71381524251015,413.51810238587615,46.994711333087544,0
2026-05-05 21:26:47.833557,24.851108168467665,69.57015676933393,56.03187431082343,343.9055098140351,53.47763138202272,0
